Id,Sku,Product name,Manage stock,Stock status,Backorders,Stock,Type,Parent ID
14870,L570BI,Led Azul Hielo - Pasta Transparente ,true,outofstock,no,,product-variant,11869
14871,L580BI,Led Azul Hielo - Pasta Transparente ,true,instock,no,80,product-variant,11862
14872,L540PA,Led Blanco - Pasta Amarilla ,true,instock,no,216,product-variant,11812
14874,S426P-AM,Led Amarillo - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,13493
14875,S426C-AM,Led Amarillo - Pasta Transparente Cachucha ,,onbackorder,no,,product-variant,13493
14876,S426P-R,Led Rojo - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,13493
14877,S426C-R,Led Rojo - Pasta Transparente Cachucha ,,onbackorder,no,,product-variant,13493
14878,S426P-BI,Led Azul Hielo - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,13493
14879,S426C-BI,Led Azul Hielo - Pasta Transparente Cachucha ,,onbackorder,no,,product-variant,13493
14882,S425P-AM,Led Amarillo - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,13467
14883,S425C-AM,Led Amarillo - Pasta Transparente Cachucha ,,onbackorder,no,,product-variant,13467
14884,S425P-RJ,Led Rojo - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,13467
14885,S425C-RJ,Led Rojo - Pasta Transparente Cachucha ,,onbackorder,no,,product-variant,13467
14888,S316BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,13054
14889,R915BI,Led Azul Hielo - Pasta Transparente ,true,instock,no,7,product-variant,12823
14890,R914BI,Led Azul Hielo - Pasta Transparente ,true,instock,no,16,product-variant,12813
14891,R901A-BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,12028
14892,R900A-BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,12037
14894,R902BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,12019
14895,R903A-BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,12010
14898,R907A-BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,11984
14899,R908A-BI,Led Azul Hielo - Pasta Transparente ,true,instock,no,6,product-variant,11973
14900,R909BI,Led Azul Hielo - Pasta Transparente ,true,instock,no,15,product-variant,11957
14901,R910BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,11945
14902,R911A-BI,Led Azul Hielo - Pasta Transparente ,true,outofstock,no,,product-variant,11929
14903,R912A-BI,Led Azul Hielo - Pasta Transparente ,true,outofstock,no,,product-variant,11919
14904,R913A-BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,11891
14905,S319BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,13098
14906,S318BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,13084
14907,S317BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,13068
14908,S302BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,12283
14909,S306PC,Led amarillo - Pasta Amarilla | Led Rojo - Pasta Roja ,true,instock,no,84,product-variant,12282
14920,S303PA,Led Amarillo - Pasta Amarilla ,,onbackorder,no,,product-variant,12281
14921,S303AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12281
14922,S303AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,12281
14923,S303BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,12281
14924,S303MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,12281
14925,S303PR,Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,12281
14926,S303RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12281
14927,S303VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,12281
14928,S303BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,12281
14929,S304BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,12280
14930,S305BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,12279
14931,S307BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,12278
14932,S308BI,Led Azul Hielo - Pasta Transparente Aro en plástico ,,instock,no,,product-variant,12277
14933,S310BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,12276
14934,S311BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,12275
14935,S312BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,12274
14936,S313BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,12273
14937,S314BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,12272
14938,S315BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,12271
14939,S326BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,12270
14942,S421A-BI,Led Azul Hielo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,13416
14943,S421BI,Led Azul Hielo - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,13416
14944,S414A-BI,Led Azul Hielo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,13342
14945,S414BI,Led Azul Hielo - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,13342
14946,S411A-BI,Led Azul Hielo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,13311
14947,S411BI,Led Azul Hielo - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,13311
14948,S309BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,12269
14949,S404A-BI,Led Azul Hielo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12255
14950,S404P-BI,Led Azul Hielo - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,12255
14951,S404SP-BI,Led Azul Hielo - Pasta Transparente Aro en plástico de sobreponer ,,onbackorder,no,,product-variant,12255
14952,S404BI,Led Azul Hielo - Pasta Transparente Sin Aro ,true,instock,no,18,product-variant,12255
14953,S410A-BI,Led Azul Hielo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12248
14954,S410BI,Led Azul Hielo - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12248
14955,S420A-BI,Led Azul Hielo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12239
14956,S420BI,Led Azul Hielo - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12239
14957,S405A-BI,Led Azul Hielo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12226
14958,S405P-BI,Led Azul Hielo - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,12226
14959,S405SP-BI,Led Azul Hielo - Pasta Transparente Aro en plástico de sobreponer ,,onbackorder,no,,product-variant,12226
14960,S405BI,Led Azul Hielo - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12226
14961,S407BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,12225
14962,S408BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,12224
14963,S429BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,10534
14964,S424A-BI,Led Azul Hielo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,12200
14965,S424BI,Led Azul Hielo - Pasta Transparente Sin Aro ,,onbackorder,no,,product-variant,12200
14966,S409BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,12216
14967,S428BI,Led Azul Hielo - Pasta Transparente ,,instock,no,,product-variant,12167
14968,S412A-BI,Led Azul Hielo - Pasta Transparente Aro en plástico ,true,instock,no,58,product-variant,12170
14969,S412C-BI,Led Azul Hielo - Pasta Transparente Cachucha ,,onbackorder,no,,product-variant,12170
14970,S422BI,Led Azul Hielo - Pasta Transparente ,true,instock,no,48,product-variant,12182
14971,L110PA,Led Amarillo - Pasta Amarilla ,true,instock,no,2492,product-variant,10058
14972,L110AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,10058
14973,L110AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,10058
14974,L110BL,Led Blanco - Pasta Transparente ,true,instock,no,164,product-variant,10058
14975,L110MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,10058
14976,L110PR,Led Rojo - Pasta Roja ,true,instock,no,382,product-variant,10058
14977,L110RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,10058
14978,L110VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,10058
14979,L110BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,10058
14980,L113PA,Led Amarillo - Pasta Amarilla ,true,instock,no,2050,product-variant,10423
14981,L113AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,10423
14982,L113AZ,Led Azul - Pasta Transparente ,true,instock,no,188,product-variant,10423
14983,L113BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,10423
14984,L113MO,Led Morado - Pasta Transparente ,true,instock,no,240,product-variant,10423
14985,L113PR,Led Rojo - Pasta Roja ,true,instock,no,849,product-variant,10423
14986,L113RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,10423
14987,L113VE,Led Verde - Pasta Transparente ,true,instock,no,417,product-variant,10423
14988,L113BI,Led Azul Hielo - Pasta Transparente ,true,instock,no,238,product-variant,10423
16185,S430,Stop Pepino Neón LED 2” | S430,,instock,no,,variable,
16188,S430P-PA,Led Amarillo - Pasta Amarilla Aro en plástico ,,onbackorder,no,,product-variant,16185
16189,S430C-PA,Led Amarillo - Pasta Amarilla Cachucha ,true,instock,no,557,product-variant,16185
16190,S430P-BL,Led Blanco - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,16185
16192,S430P-MO,Led Morado - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,16185
16194,S430P-PR,Led Rojo - Pasta Roja Aro en plástico ,true,outofstock,no,,product-variant,16185
16195,S430C-PR,Led Rojo - Pasta Roja Cachucha ,true,instock,no,5,product-variant,16185
16196,S430P-VE,Led Verde - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,16185
16197,S430C-VE,Led Verde - Pasta Transparente Cachucha ,,onbackorder,no,,product-variant,16185
16199,S430C-BI,Led Azul Hielo - Pasta Transparente Cachucha ,true,outofstock,no,,product-variant,16185
16200,S431,Stop Pepino Neón LED 2.5” | S431,,instock,no,,variable,
16202,S431P-PA,Led Amarillo - Pasta Amarilla Aro en plástico ,,onbackorder,no,,product-variant,16200
16203,S431C-PA,Led Amarillo - Pasta Amarilla Cachucha ,true,instock,no,1042,product-variant,16200
16204,S431P-BL,Led Blanco - Pasta Transparente Aro en plástico ,true,instock,no,43,product-variant,16200
16205,S431C-BL,Led Blanco - Pasta Transparente Cachucha ,true,instock,no,119,product-variant,16200
16206,S431P-MO,Led Morado - Pasta Transparente Aro en plástico ,true,instock,no,35,product-variant,16200
16207,S431C-MO,Led Morado - Pasta Transparente Cachucha ,,onbackorder,no,,product-variant,16200
16208,S431P-PR,Led Rojo - Pasta Roja Aro en plástico ,,onbackorder,no,,product-variant,16200
16209,S431C-PR,Led Rojo - Pasta Roja Cachucha ,,onbackorder,no,,product-variant,16200
16210,S431P-VE,Led Verde - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,16200
16211,S431C-VE,Led Verde - Pasta Transparente Cachucha ,,onbackorder,no,,product-variant,16200
16212,S431P-BI,Led Azul Hielo - Pasta Transparente Aro en plástico ,true,instock,no,18,product-variant,16200
16213,S431C-BI,Led Azul Hielo - Pasta Transparente Cachucha ,,onbackorder,no,,product-variant,16200
16580,250-24,Caja misteriosa 2024,true,outofstock,no,,variable,
16581,250-24-12,12 voltios ,parent,outofstock,no,,product-variant,16580
16582,250-24-24,24 voltios ,parent,outofstock,no,,product-variant,16580
16759,S413C,Stop 1” Pepino Bisel Cachucha | X 5 unidades | S413C,,instock,no,,variable,
16760,S413C-PA,Led Amarillo - Pasta Amarilla ,true,instock,no,1,product-variant,16759
16761,S413C-AZ,Led Azul - Pasta Transparente ,true,instock,no,26,product-variant,16759
16762,S413C-BL,Led Blanco - Pasta Transparente ,true,instock,no,10,product-variant,16759
16763,S413C-MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,16759
16764,S413C-PR,Led Rojo - Pasta Roja ,true,instock,no,2,product-variant,16759
16765,S413C-RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,16759
16766,S413C-VE,Led Verde - Pasta Transparente ,true,outofstock,no,,product-variant,16759
16844,S425A,Stop Pepino Bajo 3” Con Aro Acero | S425A,,onbackorder,no,,variable,
16845,S426A-PA,Led Amarillo - Pasta Amarilla ,true,outofstock,no,,product-variant,16844
16846,S425A-AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,16844
16847,S425A-AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,16844
16848,S425A-BL,Led Blanco - Pasta Transparente ,true,outofstock,no,,product-variant,16844
16849,S425A-MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,16844
16850,S425A-PR,Led Rojo - Pasta Roja ,true,outofstock,no,,product-variant,16844
16851,S425A-RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,16844
16852,S425A-VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,16844
16853,S425A-BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,16844
16952,S413C-BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,16759
16953,S430C-BL,Led Blanco - Pasta Transparente Cachucha ,,onbackorder,no,,product-variant,16185
16954,S430C-MO,Led Morado - Pasta Transparente Cachucha ,,onbackorder,no,,product-variant,16185
16955,S430P-BI,Led Azul Hielo - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,16185
16956,S430P-AZ,Led Azul - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,16185
16957,S430C-AZ,Led Azul - Pasta Transparente Cachucha ,true,onbackorder,notify,,product-variant,16185
16958,S425P-BI,Led Azul Hielo - Pasta Transparente Aro en plástico ,true,instock,no,20,product-variant,13467
16959,S425C-BI,Led Azul Hielo - Pasta Transparente Cachucha ,true,instock,no,130,product-variant,13467
16960,L520VR,Led Blanco - Pasta Roja ,true,outofstock,no,,product-variant,12840
16961,L520VA,Led Blanco - Pasta Amarilla ,true,outofstock,no,,product-variant,12840
16964,L570TA,Led Blanco – Vaso Interno Transparente – Vaso Externo Amarillo ,true,instock,no,1,product-variant,11869
16971,S319PC,Led amarillo - Pasta Amarilla | Led Rojo - Pasta Roja ,true,outofstock,no,,product-variant,13098
16972,S317PC,Led amarillo - Pasta Amarilla | Led Rojo - Pasta Roja ,true,outofstock,no,,product-variant,13068
16974,S302PC,Led amarillo - Pasta Amarilla | Led Rojo - Pasta Roja ,true,outofstock,no,,product-variant,12283
16975,S303PC,Led amarillo - Pasta Amarilla | Led Rojo - Pasta Roja ,,onbackorder,no,,product-variant,12281
16976,S304PC,Led amarillo - Pasta Amarilla | Led Rojo - Pasta Roja ,true,instock,no,1,product-variant,12280
16977,S305PC,Led amarillo - Pasta Amarilla | Led Rojo - Pasta Roja ,true,outofstock,no,,product-variant,12279
16978,S307PC,Led amarillo - Pasta Amarilla | Led Rojo - Pasta Roja ,true,instock,no,3,product-variant,12278
16979,S308PC,Led amarillo - Pasta Amarilla | Led Rojo - Pasta Roja Aro en plástico ,true,outofstock,no,,product-variant,12277
16980,S310PC,Led amarillo - Pasta Amarilla | Led Rojo - Pasta Roja ,true,instock,no,336,product-variant,12276
16981,S311PC,Led amarillo - Pasta Amarilla | Led Rojo - Pasta Roja ,true,instock,no,663,product-variant,12275
16982,S312PC,Led amarillo - Pasta Amarilla | Led Rojo - Pasta Roja ,true,instock,no,139,product-variant,12274
16983,S313PC,Led amarillo - Pasta Amarilla | Led Rojo - Pasta Roja ,true,instock,no,1,product-variant,12273
16984,S314PC,Led amarillo - Pasta Amarilla | Led Rojo - Pasta Roja ,true,outofstock,no,,product-variant,12272
16985,S315PC,Led amarillo - Pasta Amarilla | Led Rojo - Pasta Roja ,true,instock,no,75,product-variant,12271
16986,S326PC,Led amarillo - Pasta Amarilla | Led Rojo - Pasta Roja ,true,outofstock,no,,product-variant,12270
16987,S309PC,Led amarillo - Pasta Amarilla | Led Rojo - Pasta Roja ,true,instock,no,27,product-variant,12269
16988,S407PC,Led amarillo - Pasta Amarilla | Led Rojo - Pasta Roja ,true,instock,no,54,product-variant,12225
16989,S408PC,Led amarillo - Pasta Amarilla | Led Rojo - Pasta Roja ,true,outofstock,no,,product-variant,12224
16990,S409PC,Led amarillo - Pasta Amarilla | Led Rojo - Pasta Roja ,true,instock,no,36,product-variant,12216
16991,S428PC,Led amarillo - Pasta Amarilla | Led Rojo - Pasta Roja ,true,instock,no,2,product-variant,12167
16992,L540BI,Led Azul Hielo - Pasta Transparente ,true,outofstock,no,,product-variant,11812
16994,S429PC,Led amarillo - Pasta Amarilla | Led Rojo - Pasta Roja ,true,instock,no,1,product-variant,10534
16997,V20L-MO,Led Morado - Pasta Transparente ,true,instock,no,3,product-variant,13520
16998,L520AM,Led Amarillo - Pasta Transparente ,true,instock,no,1,product-variant,12840
16999,L520BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,12840
17012,L112MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,10476
17022,L550,Licuadora 6 Módulos Dual Color 84W | L550,,onbackorder,no,,variable,
17023,L550AZ-BL,Azul - Blanco ,true,outofstock,no,,product-variant,17022
17024,L550RJ-AZ,Azul - Rojo ,,onbackorder,no,,product-variant,17022
17025,L550VE-BL,Blanco - Verde ,,onbackorder,no,,product-variant,17022
17026,L550VIA,Led Amarillo - Vaso Interno Amarillo - Vaso Externo Transparente ,,onbackorder,no,,product-variant,17022
17027,L550AM-RJ,Rojo - Amarillo ,,onbackorder,no,,product-variant,17022
17031,CI001FV,Balastro Sencillo Caja Intermitente | CI001FV,true,outofstock,no,,simple,
17105,S431P-AZ,Led Azul - Pasta Transparente Aro en plástico ,,onbackorder,no,,product-variant,16200
17106,S431C-AZ,Led Azul - Pasta Transparente Cachucha ,,onbackorder,no,,product-variant,16200
17117,LT501,Lámpara Capotera Tipo Pepino 2" 1/2 | LT501,,instock,no,,variable,
17118,LT501BI,Led Azul Hielo - Pasta Transparente ,true,instock,no,186,product-variant,17117
17119,LT501PA,Led Amarillo - Pasta Amarilla ,true,instock,no,551,product-variant,17117
17120,LT501AM,Led Amarillo - Pasta Transparente ,true,outofstock,no,,product-variant,17117
17121,LT501AZ,Led Azul - Pasta Transparente ,true,instock,no,286,product-variant,17117
17122,LT501BL,Led Blanco - Pasta Transparente ,true,instock,no,120,product-variant,17117
17123,LT501MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,17117
17124,LT501PR,Led Rojo - Pasta Roja ,true,instock,no,658,product-variant,17117
17125,LT501RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,17117
17126,LT501VE,Led Verde - Pasta Transparente ,true,outofstock,no,,product-variant,17117
17184,3023,Tapa Tuerca Punta Manija 33mm | X5 Unidades | 3023,,instock,no,,variable,
17189,3024,Tapa Tuerca Manija Alta 33mm | X5 Unidades | 3024,,instock,no,,variable,
17190,3024R,Rosca ,true,instock,no,464,product-variant,17189
17191,3024P,Presión ,true,instock,no,456,product-variant,17189
17195,3023P,Presión ,true,instock,no,248,product-variant,17184
17196,3023R,Rosca ,true,instock,no,252,product-variant,17184
17197,3022,Tapatuerca Cruceta 33mm | X5 Unidades | 3022,,instock,no,,variable,
17198,3022P,Presión ,true,outofstock,no,,product-variant,17197
17199,3022R,Rosca ,true,instock,no,235,product-variant,17197
17203,3025,Tapa Tuerca Ranurada Tragaluz Amarillo | X5 Unidades | 3025,,onbackorder,no,,variable,
17204,3025P,Presión ,,onbackorder,no,,product-variant,17203
17205,3025R,Rosca ,true,outofstock,no,,product-variant,17203
17209,3026,Tapa Tuerca Corona 33mm | X5 Unidades | 3026,,instock,no,,variable,
17210,3026P,Presión ,true,instock,no,1,product-variant,17209
17211,3026R,Rosca ,true,outofstock,no,,product-variant,17209
17214,5001R,Tapa Rin Cilíndrico | 5001R,true,instock,no,1641,simple,
17216,5002R,Tapa Rin Esfera | 5002R,true,instock,no,560,simple,
17218,5003R,Tapa Rin Hexagonal | 5003R,true,instock,no,610,simple,
17220,5001E,Tapa Eje Cilíndrico | 5001E,true,instock,no,2610,simple,
17224,5002E,Tapa Eje Esfera | 5002E,true,instock,no,1642,simple,
17226,5003E,Tapa Eje Hexagonal | 5003E,true,instock,no,1618,simple,
17233,3019P,Presión ,true,instock,no,1110,product-variant,13813
17234,3019R,Rosca ,,onbackorder,no,,product-variant,13813
17235,3016P,Presión ,true,instock,no,31,product-variant,13802
17236,3016R,Rosca ,true,instock,no,6,product-variant,13802
17238,3015P,Presión ,,onbackorder,no,,product-variant,13798
17239,3015R,Rosca ,true,outofstock,no,,product-variant,13798
17240,3020P,Presión ,true,instock,no,65,product-variant,7959
17241,3020R,Rosca ,,onbackorder,no,,product-variant,7959
17242,2012P,Presión ,true,instock,no,331,product-variant,7964
17243,2012R,Rosca ,,onbackorder,no,,product-variant,7964
17246,2014P,Presión ,,onbackorder,no,,product-variant,13574
17247,2014R,Rosca ,true,outofstock,no,,product-variant,13574
17248,2013P,Presión ,true,outofstock,no,,product-variant,13571
17249,2013R,Rosca ,true,outofstock,no,,product-variant,13571
17261,S411BL,Led Blanco - Pasta Transparente Sin Aro ,true,instock,no,119,product-variant,13311
17262,S424PR,Led Rojo - Pasta Roja Sin Aro ,true,instock,no,277,product-variant,12200
17263,L520AZ,Led Azul - Pasta Transparente ,true,instock,no,2,product-variant,12840
17264,L520MO,Led Morado - Pasta Transparente ,true,instock,no,1,product-variant,12840
17265,L520VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,12840
17266,L520BI,Led Azul Hielo - Pasta Transparente ,true,outofstock,no,,product-variant,12840
17269,R906PA,Led Amarillo - Pasta Amarilla ,true,outofstock,no,,product-variant,12001
17270,R906AM,Led Amarillo - Pasta Transparente ,,onbackorder,no,,product-variant,12001
17271,R906AZ,Led Azul - Pasta Transparente ,,onbackorder,no,,product-variant,12001
17272,R906BL,Led Blanco - Pasta Transparente ,,onbackorder,no,,product-variant,12001
17273,R906MO,Led Morado - Pasta Transparente ,,onbackorder,no,,product-variant,12001
17274,R906PR,Led Rojo - Pasta Roja ,true,outofstock,no,,product-variant,12001
17275,R906RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12001
17276,R906VE,Led Verde - Pasta Transparente ,,onbackorder,no,,product-variant,12001
17277,R906BI,Led Azul Hielo - Pasta Transparente ,,onbackorder,no,,product-variant,12001
17468,L520RJ,Led Rojo - Pasta Transparente ,,onbackorder,no,,product-variant,12840
17481,L570VEA,Led Amarillo – Vaso Interno Transparente – Vaso Externo Amarillo ,,onbackorder,no,,product-variant,11869
17492,S421A-AM,Led Amarillo - Pasta Transparente Aro en acero ,,onbackorder,no,,product-variant,13416
17589,R917,Regleta Secuencial Neón Lupa Tipo Esmeralda 44 cm | R917,true,instock,no,1,variable,
17590,R917PA,Led Amarillo - Pasta Amarilla ,true,outofstock,no,,product-variant,17589
17591,R917AM-RJ-AM,Led Amarillo - Pasta Transparente ,true,outofstock,no,,product-variant,17589
17592,R917AZ-RJ-AM,Led Azul - Pasta Transparente ,true,outofstock,no,,product-variant,17589
17593,R917BL-RJ-AM,Led Blanco - Pasta Transparente ,true,outofstock,no,,product-variant,17589
17594,R917MO-RJ-AM,Led Morado - Pasta Transparente ,true,outofstock,no,,product-variant,17589
17595,R917PR,Led Rojo - Pasta Roja ,true,outofstock,no,,product-variant,17589
17596,R917VE-RJ-AM,Led Verde - Pasta Transparente ,true,outofstock,no,,product-variant,17589
17597,R917BI-RJ-AM,Led Azul Hielo - Pasta Transparente ,true,outofstock,no,,product-variant,17589
17607,R916,Regleta Secuencial Neón Lupa Tipo Esmeralda 35 cm | R916,,instock,no,,variable,
17608,R916PA,Led Amarillo - Pasta Amarilla ,true,outofstock,no,,product-variant,17607
17609,R916AM-RJ-AM,Led Amarillo - Pasta Transparente ,true,outofstock,no,,product-variant,17607
17610,R916AZ-RJ-AM,Led Azul - Pasta Transparente ,true,outofstock,no,,product-variant,17607
17611,R916BL-RJ-AM,Led Blanco - Pasta Transparente ,true,outofstock,no,,product-variant,17607
17612,R916MO-RJ-AM,Led Morado - Pasta Transparente ,true,outofstock,no,,product-variant,17607
17613,R916PR,Led Rojo - Pasta Roja ,true,outofstock,no,,product-variant,17607
17614,R916VE-RJ-AM,Led Verde - Pasta Transparente ,true,instock,no,,product-variant,17607
17615,R916BI-RJ-AM,Led Azul Hielo - Pasta Transparente ,true,outofstock,no,,product-variant,17607
